,Timestamp,Metadata,Headline,URL,ShortDesc
0,2012-04-10T18:13:19+00:00,, Top Trending Searches on Google for April 10 ,https://www.bloomberg.com/news/articles/2012-04-10/top-trending-searches-on-google-for-april-10-table-,        =============================================================================== 1    facebook buys instagram        2    ozzie guillen                  3    trisomy 18                  ... 
1,2012-07-05T18:09:36+00:00,, Sony Ups ‘Spider-Man’ View After $59 Million 2-Day Take ,https://www.bloomberg.com/news/articles/2012-07-05/sony-ups-spider-man-view-after-59-million-2-day-take," has a new cast, with Andrew Garfield replacing Tobey Maguire as Spider-Man. Garfield played Facebook Inc. co-founder Eduardo Saverin in “The Social Network” and is onstage as Biff Loman in “Death... "
2,2012-07-05T04:00:01+00:00,, ‘Spider-Man’ Spins $35 Million Opening Ahead of July 4 ,https://www.bloomberg.com/news/articles/2012-07-04/-spider-man-spins-35-million-opening-july-4-strategy," This version has a new cast, with U.K.-raised Garfield replacing Tobey Maguire. Garfield played Facebook Inc. co-founder Eduardo Saverin in “The Social Network” and is onstage as Biff Loman in “Death... "
3,2010-10-18T13:47:34+00:00,, ‘Jackass 3-D’ Is Top Film With $50 Million in Sales ,https://www.bloomberg.com/news/articles/2010-10-18/paramount-s-jackass-3-d-opens-as-top-movie-with-50-million-in-sales," ” Sony Corp.’s drama about the founding of Facebook Inc., dropped to third from first with $11 million. The film, starring Jesse Eisenberg as Facebook co-founder Mark Zuckerberg, has taken in $63... "
4,2010-10-11T21:33:02+00:00,, Sony’s ‘Social Network’ Top Film With $15.5 Million ,https://www.bloomberg.com/news/articles/2010-10-10/sony-s-social-network-repeats-as-top-film-with-15-5-million-in-sales," Network” follows critical acclaim for the movie, which chronicles the controversial rise of Facebook Inc. and its co-founder, Mark Zuckerberg. Sony said it spent less than $40 million making the... "
5,2010-10-03T19:08:05+00:00,, Sony’s ‘The Social Network’ Top Movie With $23 Million ,https://www.bloomberg.com/news/articles/2010-10-03/sony-s-the-social-network-is-top-weekend-movie-with-23-million-in-sales," “The Social Network,” a movie chronicling the rise of Facebook Inc. founder Mark Zuckerberg, opened at No. 1 in U.S. and Canadian theaters, logging $23 million in ticket sales for Sony Corp. Time... "
6,2012-03-13T18:38:23+00:00,markets, Goldman Sachs Hires Ex-Treasury Aide Siewert for Communications ,https://www.bloomberg.com/news/articles/2012-03-13/goldman-sachs-hires-ex-treasury-aide-siewert-for-communications," firms, and working for special interest groups, it’s uncommon for them to take a job at a bank. Facebook Inc., the social media company planning to go public this year, hired Siewert’s predecessor... "
7,2012-03-13T13:32:34+00:00,, Patent Wars Hit Social Media as Yahoo Sues Facebook ,https://www.bloomberg.com/news/articles/2012-03-13/patent-wars-hit-social-media-as-yahoo-sues-facebook," Bloomberg's Cris Valerio reports that Facebook Inc. was accused in a lawsuit by Yahoo! Inc. of infringing patents covering functions critical to websites, including Internet advertising, information... "
8,2012-03-23T01:12:18+00:00,, Should Apple Buy Twitter? ,https://www.bloomberg.com/news/articles/2012-03-22/should-apple-buy-twitter," that the company would ever strike a similar deal with Facebook, something it has tried to do a number of times. It could be that Facebook has no intention of ever teaming with Apple. The two may... "
9,2012-03-22T23:37:21+00:00,technology, ‘Angry Birds’ Space Edition Skips Windows Phone in Blow to Nokia ,https://www.bloomberg.com/news/articles/2012-03-22/-angry-birds-space-edition-skips-windows-phone-in-blow-to-nokia," store in 2010 before being rolled out for Android phones, desktop computers and e-readers. The Facebook version is approaching 20 million active users, Vesterbacka said. The company also sold about... "
