,Timestamp,Metadata,Headline,URL,ShortDesc
411,2018-04-11T16:02:51+00:00,," All Eyes Swivel To Washington As Trump Tweets, Ryan To Exit ",https://www.bloomberg.com/news/audio/2018-04-11/all-eyes-swivel-to-washington-as-trump-tweets-ryan-to-exit-jfvaa49i," Sweeney, U.S. Director of Research and Senior Media/Internet Analyst, on the two big issues that Facebook will need to tackle. Shira Ovide, Bloomberg Gadfly technology columnist, with recap and analysis... "
412,2018-04-11T14:52:16+00:00,technology, Zuckerberg Challenged Again Over `Breaches of Trust' With Users ,https://www.bloomberg.com/news/articles/2018-04-11/zuckerberg-challenged-again-over-breaches-of-trust-with-users," by Zuckerberg’s performance on Tuesday. Facebook shares jumped as Zuckerberg spoke to the senators, closing up 4.5 percent in New York trading. Facebook fell less than 1 percent Wednesday as Zuckerberg... "
413,2018-04-11T13:18:08+00:00,technology, Facebook Loses Ground to Google With Users Spending More Time on YouTube ,https://www.bloomberg.com/news/articles/2018-04-11/facebook-loses-ground-as-people-spend-more-time-on-google-sites," percentage points from the previous year. By contrast, Facebook’s share of time spent fell about 2 points to 16.3 percent over the same period.Facebook depends on people coming back frequently so it can... "
414,2018-04-11T09:53:35+00:00,technology, Facebook's Zuckerberg Hearing Fails to Win European Plaudits ,https://www.bloomberg.com/news/articles/2018-04-11/facebook-s-zuckerberg-hearing-fails-to-win-european-plaudits," Wednesday, Facebook officials will meet with senior U.K. lawmakers, including Culture Secretary Matt Hancock. The politician is unlikely to go easy on the company. ""I expect Facebook to explain... "
415,2018-04-11T04:43:02+00:00,gadfly, Temasek's Wearing Rose-Tinted Glasses With Ant Financial ,https://www.bloomberg.com/gadfly/articles/2018-04-11/temasek-s-wearing-rose-tinted-glasses-with-ant-financial," Chinese citizens, finding more ways to extract value in the form of commissions, fees or data.Facebook Inc.'s Mark Zuckerberg was just schooled on the political risks of mishandling user information... "
416,2018-04-11T01:36:49+00:00,technology, Zuckerberg Probably Performed Well Says Digital Content's Kint ,https://www.bloomberg.com/news/videos/2018-04-11/zuckerberg-probably-performed-well-says-digital-content-s-kint-video,                                            Digital Content Next CEO Jason Kint weighs in on Facebook CEO Mark Zuckerberg's testimony at a joint hearing of the Senate Commerce and Judiciary Committees... 
417,2018-04-10T23:49:09+00:00,politics," Sen. Mark Warner on Honest Ads Act, Facebook, Syria, Mueller ",https://www.bloomberg.com/news/videos/2018-04-10/sen-mark-warner-on-honest-ads-act-facebook-syria-mueller-video," Source: Bloomberg, 10:17                                                                                                                        Democratic Senator Mark Warner of Virginia discusses... "
418,2018-04-10T23:08:19+00:00,technology, Zuckerberg Defends Facebook's Value While Senators Question Apology ,https://www.bloomberg.com/news/articles/2018-04-10/facebook-s-zuckerberg-warned-by-senators-of-privacy-nightmare," “cover Facebook’s rear end,” not inform users of their rights. “I don’t want to vote to have to regulate Facebook, but by God I will,” he said.Zuckerberg, asked by a senator whether Facebook would... "
419,2018-04-10T13:00:00+00:00,politics, Harvard Poll of Young Voters Shows Democratic Energy for Midterms ,https://www.bloomberg.com/politics/articles/2018-04-10/harvard-poll-of-youth-vote-shows-democratic-energy-for-midterms, reveals younger Americans have greater trust in Amazon and Google than Facebook and Twitter. Those findings come as Facebook Inc. Chief Executive Officer Mark Zuckerberg is set to testify at the... 
420,2018-03-28T16:12:36+00:00,, Facebook privacy settings ,https://www.bloomberg.com/news/videos/2018-03-28/facebook-privacy-settings-video,                                                           Here's what @gerritd says spurred Facebook to revamp its privacy settings https://bloom.bg/2pLkjE8 #tictocnews... 
421,2018-03-28T16:35:34+00:00,view, The Shaky Science Behind Cambridge Analytica's Psychographics ,https://www.bloomberg.com/view/articles/2018-03-28/the-shaky-science-behind-cambridge-analytica-s-psychographics," difference? A big one is the power of Facebook ads without any psychological profiling, said David Rand, a professor of psychology, economics and management at Yale. Facebook is an advertiser’s dream, he... "
422,2018-03-28T14:50:32+00:00,gadfly, Mark Zuckerberg Is Just Doing What He'd Have Been Forced to Do ,https://www.bloomberg.com/gadfly/articles/2018-03-28/zuckerberg-s-just-doing-what-he-d-have-been-forced-to-do," kick your Facebook habit. That could prove significant: Its daily active users had already declined in the U.S. in the fourth quarter for the first time.The penalty, should Facebook infringe any... "
423,2018-03-28T15:18:01+00:00,, Facebook Ordered to Comply With U.S. Tax Probe of Irish Unit ,https://www.bloomberg.com/news/articles/2018-03-28/facebook-ordered-to-comply-with-u-s-tax-probe-of-irish-unit, California-based Facebook shifted its international business operations to Ireland in 2010.Attorneys for Facebook didn’t immediately respond to a request for comment.The case is U.S. v. Facebook Inc. and... 
424,2018-03-28T14:22:04+00:00,view, Facebook's New Privacy Measure Doesn't Go Far Enough ,https://www.bloomberg.com/view/articles/2018-03-28/facebook-s-new-privacy-measure-doesn-t-go-far-enough," scandal, which has cost Facebook some $58 billion in market capitalization compared with the start of the year, is like a nesting doll. The British firm's ploy to obtain Facebook information is the... "
425,2018-03-28T12:02:36+00:00,, Facebook Unveils New Privacy Tools ,https://www.bloomberg.com/news/videos/2018-03-28/facebook-unveils-new-privacy-tools-video, Facebook unveils new tools to make it easier for users to access and delete data #tictocnews https://bloom... 
426,2018-03-28T11:10:44+00:00,technology, Privacy Crisis Costs Facebook Top Five Ranking in S&P 500 Market Cap Club ,https://www.bloomberg.com/news/articles/2018-03-28/privacy-crisis-costs-facebook-ranking-in-s-p-500-market-cap-club," Facebook Inc.’s prestige keeps slipping.Bruised by a privacy crisis, the social media giant lost its position among the top five S&P 500 companies by market value to Warren Buffett’s Berkshire... "
427,2018-03-28T06:30:41+00:00,, Brexit Bulletin: Divide and Wait ,https://www.bloomberg.com/news/articles/2018-03-28/brexit-bulletin-a-divided-country, contractor at Cambridge Analytica who is now at the heart of a scandal over alleged misuse of Facebook data. Brexit campaigners have denied wrongdoing.Vow of Silence | The Conservatives’ chief Brexit... 
428,2018-03-27T22:00:12+00:00,view, Uber Can't Afford to Be an Ugly American Abroad ,https://www.bloomberg.com/view/articles/2018-03-27/uber-can-t-afford-to-be-an-ugly-american-abroad," user data. So far, none of those have risen to a level of existential threat on the order of Facebook's recent privacy travails. But that's been a matter of luck more than planning. Ride-sharing... "
429,2018-03-27T21:21:37+00:00,technology, FANG Stocks Tumble 6% in Unprecedented Selloff ,https://www.bloomberg.com/news/articles/2018-03-27/fang-darlings-bleed-as-index-posts-biggest-loss-on-record," 2014.Twitter Inc. led the plunge with a 12 percent decline as all 10 index members retreated. Facebook Inc., Amazon.com Inc., Netflix Inc. and Google’s parent Alphabet Inc. slumped at least 3.8 percent... "
430,2018-01-08T07:30:48+00:00,politics, Brexit Bulletin: What the Reshuffle Means for Brexit ,https://www.bloomberg.com/news/articles/2018-01-08/brexit-bulletin-what-the-reshuffle-means-for-brexit," Trump’s team has described the book as “fantasy.”For more on Brexit follow Bloomberg on Twitter, Facebook and Instagram... "
431,2018-01-08T09:00:17+00:00,, America’s Home Nurse Shortage is Stranding Kids in Hospitals ,https://www.bloomberg.com/news/features/2018-01-08/america-s-home-nurse-shortage-is-stranding-kids-in-hospitals," according to Chief Nursing Officer Diane Hupp. Williams has resorted to posting pleas for nurses on Facebook. Other than that, there’s little that she or the hospital can do.“I want to be able to wake... "
432,2018-01-05T11:17:02+00:00,technology, Amazon Plans Bid for Premier League Streaming Rights ,https://www.bloomberg.com/news/articles/2018-01-05/amazon-is-said-to-plan-bid-for-premier-league-streaming-rights," auction there has been speculation that one or more of the digital giants, such as Amazon or Facebook Inc. might take on the traditional broadcasters for the first time, potentially causing an uplift... "
433,2018-01-05T07:29:49+00:00,, Brexit Bulletin: How the Deal Could Unravel ,https://www.bloomberg.com/news/articles/2018-01-05/brexit-bulletin-how-the-deal-could-unravel," assistance from Ian Wishart and Alex MoralesFor more on Brexit follow Bloomberg on Twitter, Facebook and Instagram... "
434,2018-01-04T21:45:08+00:00,, Your Evening Briefing ,https://www.bloomberg.com/news/articles/2018-01-04/your-evening-briefing, Zuckerberg wants to fix Facebook. The CEO pledged to stop the spread of hate speech and fake news that's bedeviled his social network. He vowed to take a comprehensive look at Facebook’s role in society... 
435,2018-01-04T22:28:20+00:00,technology, Mark Zuckerberg Says Facebook to Look Into Cryptocurrency ,https://www.bloomberg.com/news/articles/2018-01-04/mark-zuckerberg-says-facebook-to-look-into-cryptocurrency, Facebook Inc. Chief Executive Officer Mark Zuckerberg gave cryptocurrency enthusiasts a little optimism for the new year.Zuckerberg referenced cryptocurrencies in a posting Thursday in which he... 
436,2018-01-04T17:08:13+00:00,technology, Zuckerberg Says Fixing Facebook Is His Personal Goal for 2018 ,https://www.bloomberg.com/news/articles/2018-01-04/zuckerberg-says-fixing-facebook-is-his-personal-goal-for-2018," outlines a personal goal for the coming 12 months, said this year’s objective is fixing Facebook.Facebook, the social network Zuckerberg founded in 2004 and runs as chief executive officer, “has... "
437,2018-01-04T16:26:05+00:00,, Angela Merkel Takes On Facebook: Bloomberg QuickTake (Audio) ,https://www.bloomberg.com/news/audio/2018-01-04/angela-merkel-takes-on-facebook-bloomberg-quicktake-audio, This Bloomberg QuickTake looks at how the Radio +1-212-617-5560 Running time 01:12... 
438,2018-01-03T12:00:09+00:00,technology, My New New Year’s Resolution ,https://www.bloomberg.com/news/articles/2018-01-03/my-new-new-year-s-resolution,"  ""2018 is going to be an interesting year for Facebook. I’m hearing a lot of people’s New Year's resolution is less (and often giving up Facebook),"" tweeted Creative Strategies' Ben Bajarin.I haven't... "
439,2017-12-29T13:00:29+00:00,gadfly, Facebook's Fidji Simo Wants to Make Sure You're Really Watching ,https://www.bloomberg.com/gadfly/articles/2017-12-29/facebook-s-fidji-simo-wants-to-make-sure-you-re-really-watching," series, Facebook can increase its hold on people's time and turn their attention into advertising revenue. Facebook's video strategy has continued to morph under Simo's watch. Facebook initially... "
440,2018-06-23T12:00:20+00:00,politics," The Border, AR-15s, Drones and Dogs: Balance of Power’s Weekend Reads ",https://www.bloomberg.com/politics/articles/2018-06-23/the-border-ar-15s-drones-and-dogs-balance-of-power-s-weekend-reads," morning? Sign up for the Balance of Power newsletter, and follow Bloomberg Politics on Twitter and Facebook for more.President Donald Trump reversed his policy of separating kids from their parents for... "
441,2018-06-22T17:00:15+00:00,view, Ten Reasons Finance Will Keep Changing ,https://www.bloomberg.com/view/articles/2018-06-22/ten-reasons-finance-will-keep-changing," days are long but the decades are short” barely hints at just how fast the world is changing. Facebook Inc. was moving beyond its dorm-room startup phase back in 2008, and was about to go cash-flow... "
442,2018-06-25T10:00:32+00:00,view, Google and Facebook Turn On the Fake Riviera Charm ,https://www.bloomberg.com/view/articles/2018-06-25/google-and-facebook-turn-on-the-fake-riviera-charm," Silicon Valley giants were eager to peddle the same conciliatory narrative. It’s important for Facebook Inc. and Alphabet Inc.’s Google to not be seen as too dominant, for fear of riling the regulators... "
443,2018-06-24T22:00:00+00:00,technology, Google Tackles Facebook in India With Hyper-Local Social Network ,https://www.bloomberg.com/news/articles/2018-06-24/google-tackles-facebook-in-india-with-hyper-local-social-network," analyst, Satish Meena.Google has long aspired to be the go-to platform in India, where rivals Facebook Inc. and its WhatsApp messaging service have already amassed a huge user base and Amazon Inc... "
444,2018-06-21T14:13:47+00:00,markets," Facebook Should Be Dumped by All Sustainable Funds, Nordea Says ",https://www.bloomberg.com/news/articles/2018-06-21/facebook-should-be-dumped-by-all-sustainable-funds-nordea-says, “unresponsive” approach at Facebook to Nordea’s efforts to get clarity on how the Cambridge Analytica scandal was being handled.Read Beslik’s Tweet about Nordea’s decision on FacebookBased on the lack of... 
445,2018-06-21T13:43:08+00:00,technology, AT&T Stays in Dealmaking Mode Following Time Warner Megamerger ,https://www.bloomberg.com/news/articles/2018-06-21/at-t-sells-data-center-operations-to-brookfield-for-1-1-billion, come in. The company operates an online ad exchange and could help AT&T challenge Google and Facebook Inc. for a bigger piece of the market. AT&T is in talks to acquire the business for about $1... 
446,2018-06-21T14:04:58+00:00,view, Europe’s Migrant Problem Has an EU Answer ,https://www.bloomberg.com/view/articles/2018-06-21/migrants-test-germany-s-government-and-eu-solidarity," After initial indications that Prime Minister Giuseppe Conte might not attend, he posted on Facebook that he had been convinced to go by Merkel’s assurances that “the draft text published yesterday... "
447,2018-02-08T17:40:50+00:00,technology, Facebook Is in Talks to Lease Office Campus in Dublin ,https://www.bloomberg.com/news/articles/2018-02-08/facebook-is-said-to-be-in-talks-to-lease-office-campus-in-dublin," Facebook Inc. plans to lease an office campus in Dublin as it continues to expand, according to a person with knowledge of the matter.The social media network has had talks to gradually take on... "
448,2018-02-06T20:24:37+00:00,technology, Inside Airbnb’s Battle to Stay Private ,https://www.bloomberg.com/news/articles/2018-02-06/inside-airbnb-s-battle-to-stay-private, their creations once under the constraints of being a public company. Google’s Larry Page and Facebook Inc.’s Mark Zuckerberg each fretted over the risks of public scrutiny and quarterly earnings... 
449,2018-02-05T12:00:09+00:00,technology, PayPal Could Use a Friend Right Now ,https://www.bloomberg.com/news/articles/2018-02-05/paypal-could-use-a-friend-right-now," with Venmo and Braintree, which offer mobile payments and power the systems on websites like Facebook Inc., and shares had been surging along with optimism before last week’s news. PayPal is up... "
450,2018-02-05T15:28:52+00:00,politics, Azeri Leader Aliyev Calls Snap Presidential Election for April ,https://www.bloomberg.com/politics/articles/2018-02-05/azeri-leader-aliyev-calls-snap-presidential-election-for-april," Party. “This is a plan not to hold elections but to steal them,” he said in a video address on Facebook. ... "
451,2018-02-05T07:40:31+00:00,, Brexit Bulletin: Advantage Brexiteers ,https://www.bloomberg.com/news/articles/2018-02-05/brexit-bulletin-advantage-brexiteers," Photographer: Nikolay Doychinov/AFP via Getty ImagesFor more on Brexit follow Bloomberg on Twitter, Facebook and Instagram... "
452,2018-02-03T08:09:30+00:00,technology, Bitcoin Ban Expands Across Credit Cards as Big U.S. Banks Recoil ,https://www.bloomberg.com/news/articles/2018-02-02/bofa-to-decline-all-cryptocurrency-transactions-on-credit-cards," occurred amid escalating regulatory threats around the world, fear of price manipulation and Facebook Inc.’s ban on ads for cryptocurrencies and initial coin offerings.Now, cutting off card purchases... "
453,2018-02-01T13:13:44+00:00,view, Jamie Dimon's Longevity and Amazon Health ,https://www.bloomberg.com/view/articles/2018-02-01/jamie-dimon-s-longevity-and-amazon-health, Flynn Leica M2 (Japan Camera Hunter)Hut! Hut! Hut! What? (New York Times)What are you reading?Facebook lost daily users for the first time everSource: RecodeWant to receive our daily reads in your... 
454,2018-02-01T01:29:56+00:00,technology, Breaking Down Facebook's 4th-Qtr Earnings ,https://www.bloomberg.com/news/videos/2018-02-01/breaking-down-facebook-s-4th-qtr-earnings-video,"                                             Debbie Williamson, eMarketer analyst, discusses Facebook Inc.'s fourth-quarter earnings with Bloomberg's Emily Chang on ""Bloomberg Technology.""... "
455,2018-01-31T23:48:22+00:00,technology, Facebook Says Business Stays Strong Through News Feed Changes ,https://www.bloomberg.com/news/articles/2018-01-31/facebook-user-growth-slows-after-questions-on-societal-impact," call with analysts following the results, Facebook executives said they don’t see the North American DAU decline as an ongoing trend. They also said Facebook advertisers have responded positively to... "
456,2018-01-31T07:30:53+00:00,, Brexit Bulletin: Not Quitting ,https://www.bloomberg.com/news/articles/2018-01-31/brexit-bulletin-not-quitting," outside meeting rooms at the Ministry of Defense.For more on Brexit follow Bloomberg on Twitter, Facebook and Instagram... "
457,2018-01-30T07:44:23+00:00,, Brexit Bulletin: Annoying the EU ,https://www.bloomberg.com/news/articles/2018-01-30/brexit-bulletin-annoying-the-eu," will as the whole concept is swiftly forgotten.For more on Brexit follow Bloomberg on Twitter, Facebook and Instagram... "
458,2018-01-29T19:00:12+00:00,businessweek, Apple's iPad Media Experiment Cost Its Partners Years ,https://www.bloomberg.com/news/articles/2018-01-29/apple-s-ipad-media-experiment-cost-its-partners-years," precious time and money following Apple down the iPad rabbit hole when they could have focused on Facebook, internet video, smartphone apps, mobile websites, their own subscription products or other... "
459,2018-01-30T00:18:04+00:00,markets, Asia Stocks Follow U.S. Drop as Bond Slump Extends: Markets Wrap ,https://www.bloomberg.com/news/articles/2018-01-29/asia-stocks-point-to-losses-as-bond-slump-deepens-markets-wrap,"  President Trump delivers his first State of the Union address.Tech giants Microsoft Corp., Facebook Inc., SAP SE, Alibaba Group Holding Ltd., Apple Inc., Alphabet Inc. and Amazon.com Inc. will... "
460,2018-04-03T14:08:13+00:00,view, It's Just Another Day at the Office for Spotify ,https://www.bloomberg.com/view/articles/2018-04-03/it-s-just-another-day-at-the-office-for-spotify," its grip.The Zuckerberg.Facebook Inc. founder Mark Zuckerberg gave kind of a weird interview to Ezra Klein, in which Klein keeps prodding Zuckerberg about why Facebook keeps misleading people and... "
461,2018-04-02T23:01:17+00:00,, Grindr Responds to Privacy Criticism by Saying It’s a ‘Public Forum’ ,https://www.bloomberg.com/news/articles/2018-04-02/grindr-responds-to-privacy-criticism-by-saying-it-s-a-public-forum, months as more companies face heightened scrutiny for years-old practices around user data. Facebook’s scandal involving information used by political advertising firm Cambridge Analytica prompted... 
462,2018-04-02T15:59:58+00:00,markets, Last Line of Technical Defense Under Siege Across Risk Assets ,https://www.bloomberg.com/news/articles/2018-04-02/last-line-of-technical-defense-under-siege-across-risk-assets," its 200-day moving average, while Alphabet Inc. is trading right on top of this support line.Facebook Inc. broke through this threshold when the Cambridge Analytica scandal exploded, and has closed... "
463,2018-03-29T23:03:35+00:00,technology, Facebook Executive's 2016 Memo Shows Company Aware of Its Faults ,https://www.bloomberg.com/news/articles/2018-03-29/facebook-executive-s-2016-memo-shows-company-aware-of-its-faults," A 2016 memo from a Facebook Inc. executive made the case for the company’s grow-at-all-costs culture, explaining that the negative consequences of the social network -- even deaths and terrorist... "
464,2018-03-29T18:12:50+00:00,, Yankees Print Money as Home Run Derby Baseball Returns (Audio) ,https://www.bloomberg.com/news/audio/2018-03-29/yankees-print-money-as-home-run-derby-baseball-returns-audio," baseball overall, including the league’s new deal to exclusively stream 25 afternoon games on Facebook. Levine also discusses the Yankees proposed London series against the Boston Red Sox, and how... "
465,2018-03-29T19:03:07+00:00,markets, Wall Street Is Unfazed by Trump’s Disdain of Bezos and Amazon ,https://www.bloomberg.com/news/articles/2018-03-29/wall-street-unfazed-by-trump-s-disdain-of-bezos-amazon," attacking Amazon will be popular.""Bank of America Merrill Lynch, Justin Post(buy, PT $1650)""Facebook’s regulatory issues have put regulatory risk in the spotlight, and the 4.4% decline in Amazon’s... "
466,2018-03-29T10:21:18+00:00,politics, Egypt’s El-Sisi Bags Election Win Against ‘Mousa Something’ ,https://www.bloomberg.com/politics/articles/2018-03-29/egypt-nixes-mousa-something-but-sends-el-sisi-wakeup-call," Khaled Desouki/AFP via Getty ImagesMousa Mostafa Mousa -- a little-known politician dubbed by a Facebook wag as “Mousa Something Mousa” -- wasn’t expected to win this week’s presidential race, and... "
467,2018-03-28T20:54:41+00:00,markets, Investor Fear Over Tech Stocks Spreads Beyond Facebook ,https://www.bloomberg.com/news/videos/2018-03-28/investor-fear-over-tech-stocks-spreads-beyond-facebook-video," Source: Bloomberg, 04:20                                                                                                                        Bloomberg's Luke Kawa discusses the fear factor concerning... "
468,2018-03-28T16:12:36+00:00,, Facebook privacy settings ,https://www.bloomberg.com/news/videos/2018-03-28/facebook-privacy-settings-video,                                                           Here's what @gerritd says spurred Facebook to revamp its privacy settings https://bloom.bg/2pLkjE8 #tictocnews... 
469,2018-03-28T16:35:34+00:00,view, The Shaky Science Behind Cambridge Analytica's Psychographics ,https://www.bloomberg.com/view/articles/2018-03-28/the-shaky-science-behind-cambridge-analytica-s-psychographics," difference? A big one is the power of Facebook ads without any psychological profiling, said David Rand, a professor of psychology, economics and management at Yale. Facebook is an advertiser’s dream, he... "
470,2018-03-29T23:03:35+00:00,technology, Facebook Executive's 2016 Memo Shows Company Aware of Its Faults ,https://www.bloomberg.com/news/articles/2018-03-29/facebook-executive-s-2016-memo-shows-company-aware-of-its-faults," A 2016 memo from a Facebook Inc. executive made the case for the company’s grow-at-all-costs culture, explaining that the negative consequences of the social network -- even deaths and terrorist... "
471,2018-03-29T18:12:50+00:00,, Yankees Print Money as Home Run Derby Baseball Returns (Audio) ,https://www.bloomberg.com/news/audio/2018-03-29/yankees-print-money-as-home-run-derby-baseball-returns-audio," baseball overall, including the league’s new deal to exclusively stream 25 afternoon games on Facebook. Levine also discusses the Yankees proposed London series against the Boston Red Sox, and how... "
472,2018-03-29T19:03:07+00:00,markets, Wall Street Is Unfazed by Trump’s Disdain of Bezos and Amazon ,https://www.bloomberg.com/news/articles/2018-03-29/wall-street-unfazed-by-trump-s-disdain-of-bezos-amazon," attacking Amazon will be popular.""Bank of America Merrill Lynch, Justin Post(buy, PT $1650)""Facebook’s regulatory issues have put regulatory risk in the spotlight, and the 4.4% decline in Amazon’s... "
